trans_dt,store_location_key,product_key,sales,units,trans_key
11/3/15,8142,80490600201,3.56,1,1.75E+26
10/30/15,8142,1.00E+15,0,1,4.38E+24
9/4/15,8142,1.00E+15,92.06,1,4.11E+24
4/25/15,8142,5770023033,9.93,2,1.67E+26
1/28/16,8142,1.00E+15,0,1,4.79E+24
8/9/15,8142,3700080069,15.65,1,1.71E+26
10/3/15,8142,6260095306,23.12,1,3.32E+25
10/27/15,8142,1.00E+15,223.55,1,4.36E+24
12/29/15,8142,1.00E+15,12.34,1,4.66E+24
3/31/15,8142,7148651026,9.77,1,2.56E+24
10/9/15,8142,1.00E+15,0,1,4.27E+24
10/31/15,8142,1.00E+15,0,1,4.38E+24
11/22/15,8142,1.00E+15,0,1,4.49E+24
11/18/15,8142,77105890046,6.21,1,1.76E+26
1/28/16,8142,6120022595,3.54,1,3.78E+24
10/1/15,8142,81690701045,8.83,1,1.73E+25
5/14/15,8142,5770013833,2.83,1,2.76E+25
1/11/16,8142,1.00E+15,25.6,1,4.72E+24
5/26/15,8142,6033293836,40.92,1,2.82E+25
11/16/15,8142,1.00E+15,0,1,4.46E+24
6/13/15,8142,1.00E+15,0,1,1.69E+26
9/14/15,8142,1.00E+15,7.32,1,4.14E+24
9/3/15,8142,1.00E+15,65.17,1,4.10E+24
7/22/15,8142,1.00E+15,44.13,1,3.88E+24
7/6/15,8142,80490600302,5.34,1,1.70E+26
6/7/15,8142,1.00E+15,0,25,3.65E+24
11/9/15,8142,6551319766,3.01,1,3.46E+24
7/31/15,8142,77105802212,2.3,1,3.07E+25
6/10/15,8142,77105880018,2.3,1,1.69E+26
1/4/16,8142,3700017902,21.34,1,1.78E+26
9/15/15,8142,77105880035,1.58,1,1.73E+25
12/26/15,8142,5906650131,4.08,1,1.77E+26
6/8/15,8142,1.00E+15,186.05,6,3.65E+24
1/21/16,8142,77105860197,9.77,1,4.76E+24
9/1/15,8142,3700035154,13.87,1,1.72E+25
1/20/16,8142,88852636824,12.44,1,3.76E+24
10/2/15,8142,1.00E+15,0,1,4.23E+24
10/15/15,8142,41410000216,49.84,1,4.29E+24
9/24/15,8142,1.00E+15,0,1,4.19E+24
5/2/15,8142,1.00E+15,88.29,3,3.46E+24
1/9/16,8142,1.00E+15,40.94,3,3.71E+25
7/7/15,8142,1.00E+15,0,3,3.81E+24
4/27/15,8142,77105805128,7.05,1,2.68E+25
6/24/15,8142,6812033901,27.57,1,3.74E+24
12/28/15,8142,3660230207,9.77,1,1.77E+26
9/9/15,8142,77105840088,5.86,1,1.72E+26
10/9/15,8142,1.00E+15,0,1,3.35E+24
9/18/15,8142,77105810493,7.99,1,1.73E+25
12/11/15,8142,3600003014,19.56,1,1.77E+26
10/7/15,8142,1.00E+15,0,1,4.26E+24
8/22/15,8142,1.00E+15,0,1,1.72E+26
6/8/15,8142,77105890044,12.44,1,1.69E+26
11/21/15,8142,1.00E+15,0,1,4.48E+23
9/29/15,8142,77105810892,10.66,1,1.73E+26
10/8/15,8142,77105810987,9.42,1,1.74E+26
8/21/15,8142,7124919725,18.62,1,1.72E+26
8/7/15,8142,6260096022,69.38,2,1.71E+25
6/20/15,8142,77105890004,9.77,1,2.90E+25
12/4/15,8142,80490600502,17.8,2,3.56E+24
7/23/15,8142,7124929668,30.24,1,1.70E+25
10/27/15,8142,80490600305,5.34,1,3.41E+24
1/26/16,8142,1.00E+15,0,1,3.78E+24
12/28/15,8142,6132834208,14.22,1,3.66E+25
1/27/16,8142,1.00E+15,55.34,1,1.79E+25
10/3/15,8142,1.00E+15,23.12,1,4.24E+24
12/9/15,8142,1.00E+15,0,1,4.57E+24
9/21/15,8142,3600003800,12.98,1,4.18E+24
5/22/15,8142,1.00E+15,87.74,5,3.56E+24
10/10/15,8142,1.00E+15,0,1,4.27E+24
5/9/15,8142,1.00E+15,0,1,1.68E+26
6/3/15,8142,77105810243,20.45,1,3.63E+24
6/9/15,8142,77105860053,4.97,1,1.69E+26
12/22/15,8142,7940012262,11.55,1,3.64E+24
7/30/15,8142,1.00E+15,7.32,1,3.92E+24
9/17/15,8142,77105810161,15.65,1,3.24E+24
9/6/15,8142,7569160642,5.32,1,1.72E+26
11/27/15,8142,6260094501,33.8,1,4.51E+23
9/22/15,8142,1.00E+15,0,1,4.19E+24
10/27/15,6973,6202000552,3.54,1,3.16E+25
1/29/16,6973,1.00E+15,28.78,1,3.19E+25
9/22/15,6973,77105810388,24.01,1,3.14E+25
6/30/15,6973,1.00E+15,0,1,3.11E+25
7/2/15,6973,77105880049,2.65,1,3.11E+25
10/27/15,6973,1.00E+15,7.32,1,3.16E+25
1/27/16,7167,1.00E+15,78.48,1,2.72E+22
4/21/15,6973,1.00E+15,46.1,1,2.01E+24
5/29/15,6973,1.00E+15,5.45,1,3.10E+24
4/10/15,6973,6410085268,1.94,1,3.08E+25
1/27/16,7167,1.00E+15,22.64,1,2.46E+22
1/12/16,6973,62690830209,19.38,1,3.19E+25
4/28/15,6973,6210000240,2.12,1,3.08E+24
11/6/15,6973,1.00E+15,0,1,3.16E+25
11/5/15,6973,1.00E+15,12.6,1,3.16E+25
4/8/15,6973,6700000932,2.12,1,3.07E+25
6/19/15,6973,3700080854,6.62,2,3.11E+24
6/23/15,6973,1.00E+15,14.63,2,3.11E+25
10/27/15,6973,77105880035,1.76,1,3.16E+25
7/28/15,6973,1.00E+15,21.95,3,3.12E+25
11/6/15,6973,1.00E+15,39.85,1,3.16E+24
1/26/16,7167,1.00E+15,4.9,1,1.82E+22
1/28/16,7167,1.00E+15,4.13,1,3.71E+22
12/7/15,6973,5800000740,12.98,1,3.17E+25
10/9/15,6973,1.00E+15,1.78,1,3.15E+25
1/29/16,7167,1150901410,20.45,1,4.91E+22
10/30/15,6973,1.00E+15,0,1,3.16E+25
12/1/15,6973,1.00E+15,55.22,1,3.17E+25
11/17/15,6973,1.00E+15,1.78,1,3.17E+25
7/3/15,6973,1.00E+15,2.17,1,3.11E+25
7/27/15,6973,1.00E+15,0,2,3.12E+25
12/22/15,6973,1.00E+15,0,1,3.18E+25
12/9/15,6973,1.00E+15,6.73,1,3.17E+25
12/17/15,6973,1.00E+15,1.78,1,3.18E+25
8/17/15,6973,72225212109,4.43,1,3.13E+25
11/2/15,6973,1.00E+15,15.56,1,3.16E+25
12/3/15,6973,1.00E+15,13.67,1,3.17E+25
8/4/15,6973,6343570181,18.67,1,3.13E+25
9/18/15,6973,1.00E+15,0,1,3.14E+25
5/25/15,6973,1.00E+15,9.77,1,3.10E+25
10/29/15,6973,1.00E+15,79.48,1,3.16E+25
7/27/15,6973,5980021692,3.19,1,3.12E+25
1/27/16,7167,1.00E+15,35.44,1,2.93E+22
10/5/15,6973,77105810740,15.65,1,3.15E+24
10/19/15,6973,1.00E+15,103.33,1,3.15E+25
11/26/15,6973,1.00E+15,0,1,3.17E+25
7/3/15,6973,1.00E+15,2.17,1,3.11E+25
4/23/15,6973,1.00E+15,257.35,2,3.08E+25
1/29/16,6973,1.00E+15,0,1,3.19E+25
9/1/15,6973,1.00E+15,0,1,3.14E+25
11/13/15,6973,1.00E+15,0,1,3.16E+25
10/22/15,6973,1.00E+15,0,1,3.16E+25
8/18/15,6973,6490040942,5.86,1,3.13E+25
9/1/15,6973,1.00E+15,5.54,1,3.14E+25
1/25/16,7167,1.00E+15,3.36,1,1.37E+22
6/16/15,6973,1.00E+15,62.53,1,3.10E+24
1/4/16,6973,1.00E+15,7.32,1,3.18E+25
11/6/15,6973,5621905312,12.02,1,3.16E+25
4/2/15,6973,36382472016,12.09,1,3.07E+25
10/1/15,6973,6490040955,3.54,1,3.15E+25
7/24/15,6973,1.00E+15,0,1,3.12E+25
10/20/15,6973,1.00E+15,236.54,1,3.15E+25
9/8/15,6973,77105880035,1.58,1,3.14E+25
1/14/16,6973,1.00E+15,0,1,3.19E+25
9/21/15,6973,1.00E+15,67.8,1,3.14E+25
6/12/15,6973,1.00E+15,1.78,2,3.10E+25
12/16/15,6973,3660230032,9.77,1,3.18E+25
6/8/15,6973,1.00E+15,51.46,1,3.10E+25
11/3/15,6973,1.00E+15,0,1,3.16E+25
1/21/16,6973,1.00E+15,0,1,3.19E+25
7/9/15,6973,77105810264,8.53,1,3.12E+25
10/7/15,6973,1.00E+15,95.75,1,3.15E+25
7/9/15,6973,1.00E+15,26.7,2,3.12E+25
1/7/16,6973,1.00E+15,30.21,1,3.18E+25
12/2/15,6973,1.00E+15,7.32,1,3.17E+25
6/17/15,6973,63062313758,23.12,1,3.11E+25
10/5/15,6973,1.00E+15,0,1,3.15E+24
11/24/15,6973,1.00E+15,0,1,3.17E+24
1/19/16,6973,1.00E+15,7.32,1,3.19E+25
11/18/15,8142,6862513007,11.73,1,1.76E+26
6/20/15,8142,6081504293,12.44,1,3.72E+24
9/21/15,8142,7417034032,11.55,1,3.27E+24
11/2/15,8142,5770085376,10.31,1,1.75E+25
12/8/15,8142,1.00E+15,0,1,4.56E+24
10/17/15,8142,6260096285,13.87,1,3.38E+25
8/16/15,8142,75177480100,31.13,1,3.13E+25
11/11/15,8142,7124924278,23.12,1,1.75E+26
12/2/15,8142,1.00E+15,80.26,1,4.53E+23
10/16/15,8142,1.00E+15,0,1,4.30E+24
12/27/15,8142,1.00E+15,0,1,3.66E+25
5/22/15,8142,1.00E+15,0,1,3.57E+24
5/1/15,8142,41410000216,49.84,1,2.70E+25
11/21/15,8142,6210745400,29.35,1,1.76E+26
12/1/15,8142,5233633149,19.56,1,3.55E+24
10/15/15,8142,1.00E+15,7.32,1,4.29E+24
10/1/15,8142,1.00E+15,0,1,4.23E+24
7/9/15,8142,1.00E+15,56.41,1,3.82E+24
11/2/15,8142,6260095909,22.23,1,1.75E+26
4/24/15,8142,1.00E+15,6.85,1,3.42E+24
9/23/15,8142,6170074400,27.57,1,1.73E+26
9/17/15,8142,5659411471,12.98,1,3.25E+24
12/27/15,8142,7094230446,12.09,1,1.77E+26
10/25/15,8142,1.00E+15,0,1,4.35E+24
10/30/15,8142,77105810473,7.64,1,4.38E+24
6/16/15,8142,77105810777,11.55,1,3.69E+24
5/5/15,8142,5980000003,3.19,1,2.72E+25
12/12/15,8142,1.00E+15,0,1,4.59E+24
8/27/15,8142,77105810951,8.53,1,3.15E+24
7/17/15,8142,5800000589,8.53,1,1.70E+25
11/10/15,8142,8281551062,26.68,1,1.75E+26
7/17/15,8142,1.00E+15,0,1,3.86E+24
1/9/16,8142,1.00E+15,0,1,4.71E+24
6/12/15,8142,77105810005,6.21,1,1.69E+26
9/26/15,8142,7485164552,6.21,1,3.29E+25
10/2/15,8142,1.00E+15,0,1,4.23E+24
10/19/15,8142,1.00E+15,0,-1,3.38E+23
12/21/15,8142,80490600502,17.8,2,3.63E+24
12/24/15,8142,77105811042,3.54,1,3.65E+24
10/5/15,8142,1.00E+15,0,1,4.25E+24
6/15/15,8142,6260012558,12.98,1,2.87E+23
5/4/15,8142,6464202766,42.7,1,3.47E+24
4/11/15,8142,5980027483,1.35,1,2.61E+25
5/24/15,8142,6210700548,26.68,1,2.80E+25
11/9/15,8142,1.00E+15,0,1,4.43E+24
9/30/15,8142,7214000007,9.42,1,3.30E+24
5/26/15,8142,5751307660,16.89,1,2.82E+25
9/9/15,8142,77105890003,2.12,1,1.72E+26
7/25/15,8142,77105811028,19.56,1,3.90E+24
10/8/15,8142,1.00E+15,55.73,1,4.26E+24
10/2/15,8142,1.00E+15,0,1,4.23E+23
11/19/15,8142,1.00E+15,0,1,4.47E+24
6/1/15,8142,5770022565,4.97,1,2.84E+25
10/24/15,8142,80490600502,8.9,1,3.40E+24
10/2/15,8142,1.00E+15,7.32,1,4.23E+24
8/8/15,8142,5610000095,23.12,1,3.09E+25
11/5/15,8142,1.00E+15,0,1,4.41E+24
12/17/15,8142,5752127010,9.72,1,3.61E+24
10/13/15,8142,1.00E+15,0,1,4.28E+24
11/24/15,8142,77105810983,9.42,1,1.76E+26
4/30/15,8142,77105810629,27.57,1,3.45E+23
9/21/15,8142,69212103376,30.24,1,1.73E+26
11/20/15,8142,77105890009,28.44,2,3.50E+24
10/23/15,8142,1.00E+15,0,1,4.33E+24
10/3/15,8142,77105810007,26.98,4,1.73E+26
9/11/15,8142,6490040965,4.08,1,3.21E+24
11/13/15,8142,1.00E+15,0,-3,3.47E+24
10/3/15,8142,3700088280,4.38,1,3.32E+25
7/3/15,8142,1.00E+15,0,1,1.70E+26
9/23/15,8142,5770041657,3.19,1,4.19E+24
4/16/15,8142,1.00E+15,0,1,2.64E+24
12/8/15,8142,1111112412,16,1,1.77E+25
1/27/16,8142,1.00E+15,0,1,4.79E+24
9/15/15,8142,1.00E+15,7.32,1,4.15E+23
10/19/15,8142,1.00E+15,0,1,4.31E+24
6/6/15,8142,1.00E+15,0,1,3.65E+24
7/24/15,8142,77105802212,2.3,1,3.04E+24
4/30/15,8142,1.00E+15,0,1,3.45E+24
6/3/15,8142,6210700491,24.9,1,1.69E+26
11/2/15,6973,1.00E+15,0,1,3.16E+25
11/13/15,6973,1.00E+15,0,1,3.16E+25
10/9/15,6973,1.00E+15,71.89,1,3.15E+25
11/20/15,6973,1.00E+15,20.52,1,3.17E+25
1/20/16,6973,77105810242,27.73,2,3.19E+25
4/30/15,6973,6285176400,2.47,1,3.09E+24
12/18/15,6973,6210000240,2.3,1,3.18E+25
10/16/15,6973,1.00E+15,1.78,1,3.15E+25
11/2/15,6973,1.00E+15,22.41,1,3.16E+25
5/13/15,6973,1.00E+15,94.14,1,2.02E+24
10/22/15,6973,1.00E+15,8.85,1,3.16E+25
1/21/16,6973,1.00E+15,10.88,1,3.19E+25
6/29/15,6973,1.00E+15,0,5,3.11E+25
11/13/15,6973,1.00E+15,0,1,3.16E+25
12/16/15,6973,1.00E+15,7.32,1,3.18E+25
11/11/15,6973,1.00E+15,0,1,3.16E+25
6/3/15,6973,77105810095,39.14,1,3.10E+25
1/25/16,6973,1.00E+15,14.24,1,3.19E+25
10/22/15,6973,1.00E+15,2.17,1,3.16E+25
5/8/15,6973,1.00E+15,0,2,3.09E+25
11/17/15,6973,1.00E+15,1.78,1,3.17E+25
12/15/15,6973,5621930025,21.34,1,3.18E+24
12/30/15,6973,1.00E+15,0,1,3.18E+25
10/19/15,6973,1.00E+15,0,1,3.15E+25
10/6/15,6973,1.00E+15,0,1,3.15E+25
7/6/15,6973,6410085268,1.94,1,3.11E+25
11/23/15,6973,1.00E+15,23.94,1,3.17E+25
4/21/15,6973,1.00E+15,5.34,3,3.08E+25
11/10/15,6973,1.00E+15,5.95,1,3.16E+25
1/18/16,6973,1.00E+15,34.59,1,3.19E+25
11/26/15,6973,1.00E+15,0,1,3.17E+25
11/2/15,6973,1.00E+15,28.78,1,3.16E+25
11/19/15,6973,1.00E+15,13.63,1,3.17E+24
11/20/15,6973,1.00E+15,0,1,3.17E+24
5/5/15,6973,1.00E+15,0,4,3.09E+25
9/10/15,6973,5770021599,3.01,1,3.14E+25
4/13/15,6973,1.00E+15,82.04,1,3.08E+25
4/28/15,6973,1.00E+15,0,1,3.08E+25
10/13/15,6973,5113165299,12.44,1,3.15E+25
4/7/15,6973,6202000541,3.54,1,3.07E+25
12/9/15,6973,1.00E+15,104.95,1,2.09E+23
5/25/15,6973,1.00E+15,0,2,3.10E+25
12/14/15,6973,1.00E+15,7.32,1,2.10E+24
1/27/16,7167,5113192262,10.66,1,2.91E+22
1/26/16,7167,6285176500,4.43,1,2.02E+22
11/12/15,6973,1.00E+15,0,1,3.16E+25
10/29/15,6973,5849642239,3.36,1,3.16E+25
1/28/16,6973,1.00E+15,11.02,1,3.19E+25
6/1/15,6973,1.00E+15,1.78,1,3.10E+25
6/4/15,6973,6170074100,34.69,1,3.10E+25
7/27/15,6973,5770021587,6.02,2,3.12E+25
8/28/15,6973,1.00E+15,0,1,3.13E+25
10/27/15,6973,1.00E+15,3.79,1,3.16E+25
8/5/15,6973,6700000932,2.12,1,3.13E+25
4/28/15,6973,5650035989,26.68,1,3.08E+25
10/1/15,6973,1.00E+15,1.78,1,3.15E+25
5/1/15,6973,1.00E+15,0,1,3.09E+25
8/14/15,6973,1.00E+15,7.32,1,3.13E+25
7/24/15,6973,1.00E+15,0,1,3.12E+25
5/19/15,6973,1.00E+15,9.22,1,3.09E+24
8/12/15,6973,77105890016,2.12,1,3.13E+25
11/9/15,6973,5849635277,3.36,1,3.16E+25
5/19/15,6973,1.00E+15,89.52,1,3.09E+25
12/17/15,6973,6081501560,44.48,1,3.18E+25
11/30/15,6973,1.00E+15,133.27,1,3.17E+25
1/15/16,6973,1.00E+15,0,1,3.19E+25
8/19/15,6973,77105880035,1.58,1,3.13E+25
12/11/15,6973,77105880035,1.76,1,3.17E+25
9/10/15,6973,5849642239,3.19,1,3.14E+25
4/29/15,6973,1.00E+15,0,1,3.08E+25
9/11/15,6973,1.00E+15,36.31,1,3.14E+25
1/27/16,7167,1.00E+15,43.59,1,2.93E+22
1/13/16,6973,1.00E+15,0,1,3.19E+25
9/1/15,6973,1.00E+15,13.1,1,3.14E+24
11/2/15,6973,1.00E+15,13.46,1,3.16E+25
7/10/15,6973,77105810138,6.21,1,3.12E+25
1/28/16,7167,1.00E+15,9.31,1,3.71E+22
7/30/15,6973,1.00E+15,103.92,2,3.12E+25
12/22/15,6973,1.00E+15,0,1,3.18E+25
8/6/15,7296,62080826159,8.9,1,4.24E+25
12/5/15,7296,1.00E+15,0,1,6.56E+25
9/30/15,7296,6210700407,21.34,1,5.30E+25
4/28/15,7296,1.00E+15,0,1,2.46E+24
4/29/15,7296,82775504263,16,1,2.48E+25
5/13/15,7296,5113120036,5.09,1,2.72E+24
9/25/15,7296,4722343007,4.08,1,3.78E+23
9/10/15,7296,6260012341,16.54,1,1.59E+24
7/12/15,7296,77105890003,12.71,6,3.81E+25
8/28/15,7296,4167915892,24.9,1,4.61E+25
8/8/15,7296,1.00E+15,0,1,1.39E+24
4/9/15,7296,77401620206,16,1,2.20E+25
11/20/15,7296,1.00E+15,0,1,6.28E+25
1/2/16,7296,6810005861,8.15,2,7.05E+25
1/14/16,7296,77105810120,26.68,1,7.26E+25
11/30/15,7296,6580036612,5.32,1,6.45E+25
4/7/15,7296,6748911858,22.23,1,1.89E+24
6/30/15,7296,5849632988,4.08,1,3.62E+25
4/3/15,7296,1.00E+15,0,1,2.12E+25
10/17/15,7296,62080826158,8.9,1,5.60E+25
7/17/15,7296,41600000166,0,1,3.90E+25
9/28/15,7296,6700000185,4.25,1,5.25E+25
4/9/15,7296,77105810326,24.9,1,2.21E+25
8/28/15,7296,1.00E+15,0,1,4.62E+25
8/29/15,7296,1.00E+15,0,1,4.66E+25
9/2/15,7296,5621945542,23.12,1,1.54E+24
10/30/15,7296,77105810425,8.53,1,1.83E+25
12/1/15,7296,5963184734,14.76,1,8.24E+23
12/27/15,7296,5659400220,5.86,1,6.95E+25
7/3/15,7296,80089713940,8.88,1,3.65E+24
4/16/15,7296,6000061095,12.44,1,2.26E+24
9/26/15,7296,2953751898,48.02,2,5.19E+25
11/1/15,7296,7279979101,25.95,2,4.16E+24
12/22/15,7296,1.00E+15,0,1,1.24E+24
11/28/15,7296,6900004055,11.71,2,6.41E+25
7/20/15,7296,1.00E+15,0,-1,3.94E+25
6/15/15,7296,80089781371,17.8,1,3.36E+25
12/23/15,7296,4155445220,18.67,1,1.95E+23
8/23/15,7296,1.00E+15,0,1,4.53E+25
12/9/15,7296,5800031258,14.22,1,1.17E+23
12/10/15,7296,77105810222,28.46,1,1.20E+24
4/10/15,7296,1.00E+15,0,1,9.62E+24
5/12/15,7296,5650002531,37.36,1,2.70E+25
5/15/15,7296,77105810396,25.79,1,2.74E+24
7/8/15,7296,5660079321,2.83,1,3.75E+25
8/11/15,7296,1.00E+15,0,1,4.32E+25
1/13/16,7296,7940020983,16.89,1,3.17E+23
1/7/16,7296,7124919617,14.22,1,2.90E+23
11/10/15,7296,77105810788,19.56,1,6.10E+25
12/8/15,7296,72047371579,12.44,1,6.60E+25
12/5/15,7296,5530011001,13.49,2,6.56E+25
7/4/15,7296,9.31E+12,15.98,2,3.68E+25
10/24/15,7296,62080821341,3.56,2,5.74E+25
11/22/15,7296,7560901826,64.06,1,4.38E+22
5/2/15,7296,1.00E+15,7.1,1,1.08E+24
12/9/15,7296,1.00E+15,8.05,1,1.19E+24
8/7/15,7296,77105880046,7.96,3,4.27E+25
6/13/15,7296,1.00E+15,0,1,3.32E+25
6/19/15,7296,7704364460,12.98,1,3.44E+25
1/25/16,7296,1125000006,4.61,1,7.46E+25
8/29/15,7296,1.00E+15,0,1,4.65E+25
4/18/15,7296,1117954539,2.65,1,2.27E+24
12/15/15,7296,38151905855,2.6,1,1.22E+24
6/2/15,7296,6800079282,5.66,2,3.10E+25
11/24/15,7296,38151905508,11.2,1,6.34E+25
10/18/15,7296,77105810578,19.56,1,5.63E+25
4/12/15,7296,77105860056,4.08,1,9.88E+23
5/3/15,7296,77105840382,14.17,1,4.69E+23
7/9/15,7296,3600041245,30.24,1,3.76E+25
12/27/15,7296,62080826165,8.9,1,6.95E+25
9/15/15,7296,1.00E+15,0,1,4.95E+25
8/21/15,7296,1.00E+15,0,1,1.47E+25
5/7/15,7296,1.00E+15,0,1,2.58E+24
11/13/15,7296,5735107820,3.9,1,6.15E+25
10/5/15,7296,1.00E+15,0,-1,1.69E+24
11/21/15,7296,5005159440,10.31,1,6.29E+25
5/1/15,7296,67391401101,48.95,1,2.51E+24
4/28/15,7296,77105810265,31.99,3,2.45E+25
7/30/15,7296,5752171000,30.24,1,4.11E+24
6/17/15,6973,1.00E+15,0,2,3.11E+24
7/8/15,6973,1.00E+15,0,1,3.11E+25
7/10/15,6973,1.00E+15,0,1,3.12E+25
5/26/15,6973,1.00E+15,139.2,4,3.10E+25
4/2/15,6973,5770021599,3.01,1,3.07E+25
11/10/15,6973,1.00E+15,9.11,1,3.16E+25
7/29/15,6973,1.00E+15,0,4,3.12E+25
10/6/15,6973,7478000073,3.54,1,3.15E+25
10/5/15,6973,1.00E+15,0,1,3.15E+25
6/4/15,6973,1.00E+15,0,1,3.10E+25
1/26/16,6973,1.00E+15,-55.22,-1,3.19E+24
12/4/15,6973,1.00E+15,18.44,1,3.17E+25
5/5/15,6973,1.00E+15,4.34,2,3.09E+25
5/11/15,6973,6410085252,6.75,1,3.09E+25
12/17/15,6973,77105811209,9.42,1,3.18E+25
1/14/16,6973,77105810225,30.24,1,3.19E+24
4/21/15,6973,1.00E+15,69.42,1,2.01E+24
5/29/15,6973,1.00E+15,0,1,3.10E+25
1/25/16,7167,1.00E+15,130.69,1,9.67E+21
4/16/15,6973,1.00E+15,0,3,3.08E+25
6/5/15,6973,1.00E+15,0,1,3.10E+25
11/17/15,6973,1.00E+15,0,1,3.17E+25
10/15/15,6973,1.00E+15,29.26,1,2.07E+24
9/25/15,6973,6700000928,2.12,1,3.15E+25
8/26/15,6973,6705501473,16.89,1,3.13E+25
4/27/15,6973,1.00E+15,-26.18,-1,3.08E+25
11/12/15,6973,1.00E+15,0,1,3.16E+25
11/13/15,6973,1.00E+15,0,1,3.16E+25
7/30/15,6973,7478000073,3.36,1,3.12E+25
5/8/15,6973,1.00E+15,0,1,3.09E+25
12/17/15,6973,1.00E+15,0,1,3.18E+25
4/6/15,6973,1.00E+15,138.47,2,3.07E+25
6/3/15,6973,1.00E+15,14.63,2,3.10E+25
6/29/15,6973,5980010009,3.19,1,3.11E+25
8/13/15,6973,1.00E+15,35.6,1,3.13E+25
9/9/15,6973,1.00E+15,64.92,1,3.14E+25
1/28/16,6973,1.00E+15,6.73,1,3.19E+25
1/27/16,7167,77105810435,17.78,1,2.87E+22
8/14/15,6973,1.00E+15,80.79,1,3.13E+25
7/31/15,6973,5660079321,3.19,1,3.12E+25
5/28/15,6973,1.00E+15,0,2,3.10E+25
6/30/15,6973,6890000013,2.3,1,3.11E+25
6/26/15,6973,6260096190,37.36,1,3.11E+25
11/26/15,6973,5770022296,3.19,1,3.17E+25
6/29/15,6973,77097731017,9.06,1,3.11E+25
4/21/15,6973,1.00E+15,64.17,1,2.01E+24
6/5/15,6973,1.00E+15,0,1,3.10E+25
6/8/15,6973,6700000829,2.12,1,3.10E+25
1/21/16,6973,1.00E+15,0,1,3.19E+25
9/21/15,6973,7478000073,3.36,1,3.14E+25
5/5/15,6973,6210000240,2.12,1,3.09E+25
7/14/15,6973,1.00E+15,0,1,3.12E+25
1/15/16,6973,1.00E+15,60.09,1,2.11E+24
11/3/15,6973,1.00E+15,0,1,3.16E+25
5/7/15,6973,6490040942,5.86,1,3.09E+24
7/29/15,6973,1.00E+15,21.29,3,3.12E+25
1/26/16,7167,1.00E+15,47.35,1,1.57E+22
11/16/15,6973,1.00E+15,0,1,3.16E+25
10/22/15,6973,1.00E+15,0,1,3.15E+24
7/28/15,6973,1.00E+15,7.32,1,3.12E+25
11/11/15,6973,1.00E+15,12.23,1,3.16E+25
7/3/15,6973,1.00E+15,0,1,3.11E+25
11/13/15,6973,1.00E+15,0,1,3.16E+25
11/3/15,6973,1.00E+15,7.32,1,3.16E+25
7/3/15,6973,1.00E+15,0,1,3.11E+25
11/24/15,6973,1.00E+15,0,1,3.17E+24
8/6/15,6973,5980000003,3.19,1,3.13E+25
8/27/15,6973,5770033148,3.19,1,3.13E+25
5/13/15,6973,1.00E+15,24.24,1,2.01E+24
11/12/15,6973,1.00E+15,0,1,3.16E+25
1/11/16,6973,1.00E+15,1.78,1,3.19E+25
6/12/15,6973,77105880036,6.21,1,3.10E+24
5/29/15,6973,1.00E+15,58.19,1,3.10E+25
12/17/15,6973,1.00E+15,0,1,3.18E+25
10/29/15,6973,1.00E+15,43.86,1,3.16E+25
11/19/15,6973,1.00E+15,0,1,3.17E+25
8/31/15,6973,1.00E+15,0,1,3.13E+25
9/14/15,6973,1.00E+15,2.17,1,3.14E+25
12/30/15,6973,1.00E+15,1.78,1,3.18E+25
10/27/15,7296,62415936630,17.78,1,5.79E+25
4/22/15,7296,5770022568,4.08,1,1.05E+24
11/20/15,7296,1.00E+15,0,1,6.26E+25
4/8/15,7296,77105810167,5.32,1,4.04E+23
12/20/15,7296,77105880109,7.64,1,1.75E+24
1/29/16,7296,77105880047,2.83,1,7.55E+25
9/8/15,7296,5559943711,16,1,4.81E+25
6/27/15,7296,5580011422,9.77,1,3.55E+25
5/30/15,7296,5600000460,9.77,1,3.03E+25
9/21/15,7296,7214000977,10.31,1,5.09E+25
7/6/15,7296,6240020240,19.56,1,3.71E+25
11/23/15,7296,5545145118,14.76,1,4.73E+22
6/6/15,7296,1.00E+15,0,1,1.18E+24
6/5/15,7296,1.00E+15,0,1,3.16E+25
11/18/15,7296,5663808157,21.27,1,6.23E+25
9/22/15,7296,5530011309,2.83,1,5.11E+25
7/17/15,7296,3.57E+12,32.04,1,3.91E+25
7/7/15,7296,5849632873,5.66,2,3.72E+25
9/7/15,7296,77105890015,2.12,1,4.80E+25
11/14/15,7296,5621986629,8.53,1,6.16E+25
7/5/15,7296,2270012722,35.58,1,3.70E+25
10/27/15,7296,6024543775,32.02,1,5.81E+25
8/10/15,7296,7940044161,16,1,4.32E+25
12/22/15,7296,5114137282,5.86,1,6.86E+25
8/4/15,7296,3700006249,15.65,1,4.20E+25
7/21/15,7296,3746601463,15.27,2,3.97E+25
5/8/15,7296,77105840078,1.41,1,2.61E+24
4/29/15,7296,5532500750,25.79,1,2.48E+25
1/3/16,7296,5490000007,4.43,1,7.07E+25
4/12/15,7296,5610000803,8.53,1,9.95E+23
3/31/15,7296,1.00E+15,0,1,2.06E+25
4/3/15,7296,6464202044,81.81,4,2.11E+25
7/21/15,7296,75942756924,32.02,1,3.96E+25
7/15/15,7296,85984200464,10.66,1,3.86E+24
7/10/15,7296,7033091571,21.32,2,3.78E+25
